timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-08-16T18:25:03-04:00,444.6,---,58.3,---,4.8,2.9,4.8,97671.6,75.1
2023-08-16T18:39:04-04:00,440.5,---,59.2,---,5.8,3.6,5.5,97674.9,75.1
2023-08-16T18:53:04-04:00,436.8,---,60.02,---,6.9,4.2,6.4,97670.2,75.2
2023-08-16T19:09:04-04:00,434.2,---,60.05,---,5.9,3.9,5.9,97662.6,75.3
2023-08-16T19:23:04-04:00,429.8,---,59.89,---,7.1,4.5,6.8,97663.3,75.5
2023-08-16T19:38:04-04:00,427.8,---,59.65,---,7,4.2,6.2,97676.7,75.6
2023-08-16T19:53:04-04:00,424.7,---,58.99,---,6.9,4.5,6.6,97686.5,75.6
2023-08-16T20:08:05-04:00,422.2,---,59.19,---,7.2,4.1,6.3,97695.5,75.7
2023-08-16T20:22:05-04:00,422.4,---,59.33,---,6.6,3.6,6,97695.8,75.8
2023-08-16T20:38:06-04:00,424.8,---,59.35,---,6.5,4.3,6.2,97712.4,75.7
2023-08-16T20:51:06-04:00,426.1,---,59.16,---,8.2,4.2,6.9,97724.7,75.8
2023-08-16T21:06:05-04:00,431,---,58.85,---,7.9,4.5,6.9,97735.4,75.8
2023-08-16T21:21:06-04:00,434.3,---,58.63,---,7.3,4.3,6.8,97746.8,75.9
2023-08-16T21:36:06-04:00,438.9,---,58.46,---,7.5,4.9,6.8,97759.6,75.9
2023-08-16T21:50:06-04:00,442.4,---,58.38,---,7.8,4.5,7,97773.8,76
2023-08-16T22:06:06-04:00,446,---,58.21,---,7.8,4.8,7,97784.6,76.1
2023-08-16T22:20:06-04:00,449.4,---,58.11,---,9.3,4.8,8.2,97784,76.1
2023-08-16T22:34:06-04:00,451.6,---,57.95,---,8.2,5,7.5,97782.7,76.1
2023-08-16T22:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-16T23:04:07-04:00,460.3,---,57.69,---,8,4.3,7,97780.3,76.2
2023-08-16T23:19:08-04:00,463.7,---,57.69,---,7.4,4.4,7.2,97782.5,76.2
2023-08-16T23:33:07-04:00,466.5,---,57.54,---,8.4,5.5,8.2,97786,76.2
2023-08-16T23:48:07-04:00,465.8,---,57.45,---,8.6,4.8,7.4,97771,76.2
2023-08-17T00:02:08-04:00,466.2,---,57.48,---,8.8,5,8,97766.6,76.2
2023-08-17T00:17:07-04:00,468.5,---,57.41,---,8.7,5.1,8,97765.9,76.2
2023-08-17T00:32:08-04:00,467.6,---,57.24,---,9.8,5.5,8.3,97753.9,76.2
2023-08-17T00:47:08-04:00,466,---,57.15,---,9.8,5,8.1,97735,76.2
2023-08-17T01:01:09-04:00,466,---,57,---,7.7,4.8,7.2,97718.5,76.2
2023-08-17T01:17:08-04:00,469,---,56.83,---,9,4.9,8,97713.5,76.3
2023-08-17T01:31:08-04:00,467.5,---,56.73,---,8.4,5.2,7.8,97701.2,76.2
2023-08-17T01:46:09-04:00,469.3,---,56.64,---,7.5,4.5,6.5,97707.1,76.2
2023-08-17T02:01:09-04:00,468.1,---,56.52,---,8.3,5,7.4,97703.9,76.3
2023-08-17T02:16:09-04:00,470.9,---,56.44,---,8.7,4.8,7.7,97701.4,76.2
2023-08-17T02:30:09-04:00,472,---,56.35,---,7.1,4.5,6.8,97696.3,76.3
2023-08-17T02:44:10-04:00,471.8,---,56.27,---,8,5.1,7.6,97687.3,76.2
2023-08-17T02:59:11-04:00,472.5,---,56.21,---,8.1,4.8,6.9,---,76.3
2023-08-17T03:12:11-04:00,471.3,---,56.15,---,8,4.9,7.6,97686.9,76.3
2023-08-17T03:27:12-04:00,---,---,---,---,---,---,---,97684.8,---
2023-08-17T03:41:11-04:00,471.3,---,56.23,---,7.6,4.7,7.2,97681.3,76.3
2023-08-17T03:56:11-04:00,474.2,---,56.27,---,7,4.4,6.5,97674.8,76.4
2023-08-17T04:10:11-04:00,473.5,---,56.31,---,6.7,4,6.5,97681.5,76.4
2023-08-17T04:25:11-04:00,471.1,---,56.25,---,7.2,4.1,6.5,97676.4,76.3
2023-08-17T04:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T04:54:13-04:00,472.9,---,56.27,---,6.9,3.9,6,97667.3,76.4
2023-08-17T05:09:12-04:00,470.8,---,56.28,---,7.1,3.9,6.4,97660.2,76.4
2023-08-17T05:23:13-04:00,472,---,56.32,---,6.3,4.5,6.3,97658.8,76.4
2023-08-17T05:39:12-04:00,473.9,---,56.21,---,7.7,4.8,7.3,97646.1,76.5
2023-08-17T05:53:12-04:00,473.5,---,55.18,---,6.4,3.3,5.5,97657.1,76.4
2023-08-17T06:08:13-04:00,474.8,---,53.5,---,5.2,3.4,5.2,97668.6,76.4
2023-08-17T06:23:13-04:00,475.3,---,52.35,---,4.2,2.8,4,97666.8,76.1
2023-08-17T06:38:13-04:00,473.8,---,52.02,---,4.6,2.9,4,97667,75.7
2023-08-17T06:51:13-04:00,471.5,---,52.12,---,5,3.2,4.5,97652.5,75.5
2023-08-17T07:07:13-04:00,474.3,---,52.47,---,4.2,2.3,4,97630.7,75.3
2023-08-17T07:21:14-04:00,474.3,---,53.74,---,3.9,2.3,3.8,97639.8,75.3
2023-08-17T07:36:13-04:00,473.3,---,54.86,---,3.8,2.1,3.6,97642.7,75.3
2023-08-17T07:51:14-04:00,469.9,---,55.76,---,3.6,2.1,3.5,97647.5,75.2
2023-08-17T08:06:14-04:00,471,---,57.21,---,4.3,2.8,3.8,97651.9,75.2
2023-08-17T08:20:14-04:00,463.7,---,57.46,---,3.9,2.8,3.9,97650.2,75.4
2023-08-17T08:36:14-04:00,464.8,---,57.34,---,3.6,2.5,3.5,97642.6,75.6
2023-08-17T08:50:14-04:00,463.8,---,57.37,---,4,2.3,3.2,97640.5,75.6
2023-08-17T09:05:15-04:00,463.7,---,56.87,---,2.4,1.5,2.4,97631.4,75.8
2023-08-17T09:20:15-04:00,467,---,56.37,---,2.8,1.7,2.8,97629.1,75.9
2023-08-17T09:35:15-04:00,469.3,---,56.39,---,2.3,1.3,2.1,97615.6,76
2023-08-17T09:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T10:04:15-04:00,470.5,---,56.13,---,3,1.6,2.5,97597,76
2023-08-17T10:19:16-04:00,482.1,---,56.15,---,3,1.4,2.8,97580.1,76
2023-08-17T10:34:16-04:00,479.6,---,56.02,---,2.8,1.6,2.8,97592.2,76.1
2023-08-17T10:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T11:05:17-04:00,485.9,---,56.22,---,2.2,1.4,2,97547.7,76.6
2023-08-17T11:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T11:36:17-04:00,505,---,56.05,---,2,0.8,1.7,97530.2,76.8
2023-08-17T11:50:23-04:00,496.2,---,55.5,---,2.1,1.2,2,97518.4,76.8
2023-08-17T12:05:18-04:00,488,---,55.59,---,2.5,1.8,2.3,97514.4,77.1
2023-08-17T12:20:17-04:00,487.5,---,55.5,---,2.1,0.9,1.4,97494.6,77.1
2023-08-17T12:35:18-04:00,492.4,---,55.33,---,2.1,1.1,1.8,97483.7,77
2023-08-17T12:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T13:06:19-04:00,504.8,---,53.99,---,1.3,0.7,1.3,97435,76.9
2023-08-17T13:20:19-04:00,499,---,53.65,---,2.7,1.8,2.5,97430.7,76.7
2023-08-17T13:35:19-04:00,502.8,---,53.16,---,2.8,1.4,2.3,97410.4,76.9
2023-08-17T13:51:20-04:00,510.2,---,52.47,---,2.1,0.6,2,97411.7,76.9
2023-08-17T14:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T16:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T19:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-17T22:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T01:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T03:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T06:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T09:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T11:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T12:42:49-04:00,527.8,---,64.76,---,2,0.5,1.5,97140,69.6
2023-08-18T12:57:49-04:00,474.1,---,61.22,---,2.1,0.9,2.1,97140.4,71.5
2023-08-18T13:12:49-04:00,469.8,---,59.55,---,2.3,0.8,2,97141,72.7
2023-08-18T13:27:50-04:00,608.5,---,58.92,---,834.7,422.8,710.5,97126.6,73.6
2023-08-18T13:41:50-04:00,492.7,---,57.24,---,43.8,25.8,38.7,97142.1,74.3
2023-08-18T13:57:50-04:00,469.5,---,55.97,---,7.5,3.8,6.7,97134.8,74.6
2023-08-18T14:11:50-04:00,462.8,---,55.26,---,3.8,1.2,3,97156.3,74.8
2023-08-18T14:26:50-04:00,483,---,54.79,---,5,3.3,4.8,97174.1,74.9
2023-08-18T14:41:50-04:00,486.2,---,54.39,---,5.5,3.2,5.5,97176.7,74.9
2023-08-18T14:56:50-04:00,470.3,---,54.45,---,9.2,4.5,7.5,97179.4,74
2023-08-18T15:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T18:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-18T21:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-19T00:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-19T02:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T03:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T03:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T04:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T04:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T04:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T04:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T05:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T05:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T05:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T05:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T05:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T06:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T06:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T06:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T06:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T07:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T07:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T07:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T07:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T08:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T08:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T08:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T08:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T09:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T09:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T09:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T09:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T09:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T10:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T10:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T10:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T10:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T11:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T11:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T11:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T11:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T12:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T12:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T12:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T12:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T12:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T13:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T13:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T13:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T13:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T14:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T14:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T14:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T14:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T15:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T15:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T15:17:25-04:00,646.3,---,54.85,---,0.5,0,0.2,99830.3,70.5
2023-09-01T15:18:26-04:00,663.3,---,55.23,---,0.7,0.1,0.3,99831.8,70.7
2023-09-01T15:19:26-04:00,640.7,---,54.31,---,0.8,0,0.4,99826,70.9
2023-09-01T15:20:26-04:00,1444.6,---,59.48,---,2,0,0.2,99828.9,71.2
2023-09-01T15:21:25-04:00,1131.3,---,60.54,---,6.6,0.9,3.4,99833,71.5
2023-09-01T15:24:36-04:00,5449.3,---,67.08,---,0.5,0.1,0.1,99839.7,73.1
2023-09-01T15:25:36-04:00,1852.2,---,63.21,---,0.1,0,0,99835.7,73.4
2023-09-01T15:26:36-04:00,1014.3,---,60.68,---,0.3,0,0,99827.5,73.7
2023-09-01T15:28:36-04:00,678.4,---,58.09,---,0.8,0,0.3,99827.2,74.2
2023-09-01T15:29:36-04:00,651.3,---,57.22,---,0,0,0,99824.7,74.4
2023-09-01T15:30:36-04:00,640.2,---,56.32,---,0.3,0,0.2,99821.8,74.6
2023-09-01T15:31:36-04:00,631.9,---,55.74,---,0.3,0.1,0.3,99820.4,74.8
2023-09-01T15:32:36-04:00,627.3,---,55.17,---,0.4,0,0.3,99820.6,74.9
2023-09-01T15:34:36-04:00,621.3,---,54.3,---,0,0,0,99814.1,75.2
2023-09-01T15:35:36-04:00,614.8,---,53.92,---,0.8,0.2,0.5,99812.8,75.4
2023-09-01T15:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T16:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T16:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T16:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T16:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T17:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T17:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T17:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T17:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T17:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T18:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T18:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T18:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T18:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T19:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T19:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T19:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T19:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T20:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T20:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T20:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T20:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T20:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T21:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T21:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T21:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T21:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T22:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T22:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T22:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T22:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T23:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T23:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T23:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T23:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-01T23:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T00:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T00:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T00:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T00:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T01:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T01:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T01:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T01:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T02:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T02:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T02:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T02:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T02:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T03:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T03:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T03:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T03:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T04:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T04:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T04:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T04:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T05:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T05:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T05:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T05:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T06:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T06:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T06:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T06:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T06:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T07:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T07:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T07:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T07:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T08:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T08:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T08:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T08:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T09:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T09:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T09:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T09:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T09:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T10:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T10:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T10:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T10:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T11:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T11:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T11:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T11:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T11:47:00-04:00,1182.2,---,66.23,---,7,4.1,6.3,98866.3,67.6
2023-09-02T11:48:00-04:00,1181.8,---,66.34,---,7.1,3.6,6.1,98866.7,67.6
2023-09-02T11:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T11:50:00-04:00,1194.7,---,66.22,---,8.5,4.2,6.4,98863.7,67.7
2023-09-02T11:51:00-04:00,1189.9,---,66.45,---,6.8,4.1,6,98858.4,67.7
2023-09-02T11:53:00-04:00,1184.8,---,66.39,---,7.3,4.4,6.3,98852.3,67.8
2023-09-02T11:54:00-04:00,1180.2,---,66.36,---,7.5,4.2,6.1,98851.2,67.9
2023-09-02T11:56:00-04:00,1170,---,66.21,---,7.3,4,6,98854.8,67.9
2023-09-02T11:57:00-04:00,1170.8,---,65.86,---,6.6,3.6,6,98850.7,68
2023-09-02T11:58:00-04:00,1171.6,---,65.82,---,6.2,3.3,5.7,98844.8,68.1
2023-09-02T12:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T12:00:00-04:00,1171,---,65.65,---,6.5,4,5.8,98839.4,68.1
2023-09-02T12:02:00-04:00,1174.5,---,65.49,---,6.3,4,6,98842.2,68.2
2023-09-02T12:03:00-04:00,1180.3,---,65.36,---,8.5,4.3,6.6,98838.4,68.2
2023-09-02T12:04:00-04:00,1184.5,---,65.33,---,6.5,3.9,6.2,98838.5,68.2
2023-09-02T12:06:00-04:00,1174,---,65.2,---,6.5,3.9,5.9,98831.3,68.2
2023-09-02T12:07:00-04:00,1180.5,---,65.34,---,6.2,3.6,5.4,98827.4,68.2
2023-09-02T12:09:00-04:00,1179,---,65.3,---,6.4,4,5.9,98822.7,68.1
2023-09-02T12:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T12:10:00-04:00,1182.3,---,65.34,---,7.1,4,6.3,98823.6,68.2
2023-09-02T12:12:01-04:00,1180,---,65.44,---,7.7,4.2,5.9,98818.7,68.1
2023-09-02T12:13:00-04:00,1175.2,---,65.48,---,6.1,3.5,5.2,98820.1,68.2
2023-09-02T12:15:00-04:00,1170.3,---,65.59,---,6.7,4,6.3,98812.4,68.1
2023-09-02T12:16:00-04:00,1171.6,---,65.66,---,5.5,4,5.4,98813.1,68.1
2023-09-02T12:17:00-04:00,1172.3,---,65.66,---,6.1,4.2,5.6,98819,68.1
2023-09-02T12:19:00-04:00,1174.6,---,65.64,---,7,3.7,6,98822,68.1
2023-09-02T12:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T12:21:00-04:00,1171.1,---,65.71,---,6.3,4.3,5.7,98821.5,68.1
2023-09-02T12:22:00-04:00,1168.3,---,65.74,---,7,4,6.1,98815,68.1
2023-09-02T12:23:00-04:00,1164.3,---,65.65,---,6.3,4.5,5.9,98808.9,68.1
2023-09-02T12:25:00-04:00,1162.8,---,65.46,---,7,3.8,6.1,98801.9,68.1
2023-09-02T12:26:00-04:00,1163,---,65.43,---,5.8,3.6,5.5,98800.7,68.1
2023-09-02T12:27:00-04:00,1163,---,65.5,---,7.2,3.9,5.9,98799.1,68.1
2023-09-02T12:29:00-04:00,1159.3,---,65.58,---,8.1,4.2,6.5,98806.4,68
2023-09-02T12:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T12:31:00-04:00,1151.4,---,65.67,---,6.4,4.1,5.8,98797.1,68
2023-09-02T12:32:00-04:00,1148.9,---,65.72,---,6.8,3.7,5.3,98794.3,68
2023-09-02T12:33:00-04:00,1147.2,---,65.84,---,6.6,4.3,6.2,98786.6,68
2023-09-02T12:35:00-04:00,1142.1,---,65.63,---,6.3,3.2,5.5,98776.5,68
2023-09-02T12:36:00-04:00,1143,---,65.62,---,6.5,3.7,5.4,98785.8,67.9
2023-09-02T12:38:00-04:00,1139.4,---,65.84,---,6.7,4.1,5.8,98784.5,67.9
2023-09-02T12:39:00-04:00,1134.2,---,65.74,---,5.2,3.3,4.9,98787.4,68
2023-09-02T12:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T12:41:00-04:00,1131,---,65.88,---,6,3.4,5.2,98788.3,67.9
2023-09-02T12:42:00-04:00,1129,---,65.89,---,7.7,4.7,6.8,98782.1,67.9
2023-09-02T12:44:00-04:00,1128,---,65.71,---,7.5,4.3,6.8,98778.9,67.9
2023-09-02T12:45:00-04:00,1129,---,65.88,---,6.7,4.5,6.3,98775.9,67.9
2023-09-02T12:46:00-04:00,1119.8,---,65.88,---,6.7,4.4,6.4,98767.8,67.9
2023-09-02T12:48:00-04:00,1113.1,---,65.94,---,5.8,4,5.6,98771.3,67.9
2023-09-02T12:49:00-04:00,1108.7,---,65.97,---,7.4,4.6,6.3,98764.3,67.9
2023-09-02T12:50:00-04:00,1103.3,---,65.92,---,6.9,4.3,6.2,98765.6,68
2023-09-02T12:51:00-04:00,1102.8,---,65.91,---,7.2,4.1,6.5,98759.6,67.9
2023-09-02T12:52:00-04:00,1103,---,65.84,---,7.6,3.8,6.2,98755.5,67.9
2023-09-02T12:54:00-04:00,1105,---,65.93,---,7,4,6.7,98750,67.9
2023-09-02T12:55:00-04:00,1104.3,---,66.06,---,6.5,3.5,6,98748.3,67.9
2023-09-02T12:57:00-04:00,1105.5,---,66,---,6.9,4,5.8,98742.9,67.9
2023-09-02T12:58:00-04:00,1105.8,---,65.93,---,8.5,4.6,7.1,98738.8,67.9
2023-09-02T12:59:00-04:00,1106.3,---,65.92,---,6.5,4,5.5,98735.4,67.9
2023-09-02T13:00:00-04:00,1106.3,---,65.96,---,7,4.5,6.3,98732.1,67.9
2023-09-02T13:01:00-04:00,1106.4,---,65.83,---,6.4,4,6.3,98729.4,68
2023-09-02T13:03:00-04:00,1107.9,---,65.93,---,6.3,3.5,5.7,98725.2,67.9
2023-09-02T13:04:00-04:00,1110.9,---,65.79,---,6.8,4.2,6.5,98725,67.9
2023-09-02T13:05:00-04:00,1111.5,---,65.91,---,7.1,4.4,6.4,98727.2,68
2023-09-02T13:07:00-04:00,1113.4,---,65.93,---,7.6,4.2,6.3,98728.6,67.9
2023-09-02T13:08:00-04:00,1112.9,---,65.85,---,5.8,3.1,4.8,98733.4,67.9
2023-09-02T13:09:00-04:00,1112.8,---,66.05,---,5.8,3.5,5.6,98732.6,67.9
2023-09-02T13:10:00-04:00,1110.2,---,66.12,---,6.8,3.3,5.8,98734.2,67.9
2023-09-02T13:11:00-04:00,1106.3,---,65.96,---,6.7,3.6,6.2,98722.7,67.9
2023-09-02T13:13:00-04:00,1102.9,---,66.02,---,6.9,3.8,5.8,98724.3,67.9
2023-09-02T13:14:00-04:00,1101.6,---,66.02,---,7.5,4.3,6,98716.5,67.9
2023-09-02T13:15:00-04:00,1096.9,---,66.03,---,7.1,4.1,6.5,98718.2,68
2023-09-02T13:17:00-04:00,1094.3,---,66.03,---,7.2,4.3,6.6,98712.4,67.9
2023-09-02T13:18:00-04:00,1092.5,---,66.18,---,6.7,4.5,6.1,98709.3,68
2023-09-02T13:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-09-02T13:20:00-04:00,1090.5,---,66.11,---,6.8,3.9,6.1,98716.7,67.9
