timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-04-05T06:52:32-04:00,439.8,---,27.95,---,0.8,0.3,0.6,98024.2,77.2
2023-04-05T07:10:58-04:00,---,---,28.25,---,---,---,---,---,77.2
2023-04-05T07:26:26-04:00,437,---,28.42,---,0.5,0.4,0.5,98030.9,---
2023-04-05T07:42:53-04:00,---,---,---,---,---,---,---,98021.4,---
2023-04-05T08:02:15-04:00,437,---,28.88,---,0.8,0.3,0.8,97985.9,77.4
2023-04-05T08:19:45-04:00,---,---,---,---,---,---,---,97966.2,---
2023-04-05T08:35:06-04:00,446,---,29.47,---,1.8,0.8,1.5,97951.9,77.4
2023-04-05T08:55:39-04:00,478,---,30.14,---,1.3,0.7,1.3,97955.9,77.5
2023-04-05T09:13:07-04:00,---,---,---,---,---,---,---,---,77.8
2023-04-05T09:28:48-04:00,496.8,---,---,---,4.6,2,3.5,97986,---
2023-04-05T09:46:19-04:00,---,---,---,---,---,---,---,97993,---
2023-04-05T13:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-05T17:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-05T21:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-10T07:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-10T11:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-10T15:13:18-04:00,---,---,---,---,---,---,---,99005.6,---
2023-04-10T15:33:57-04:00,497.3,---,18.13,---,0.4,0.2,0.4,98977.1,74
2023-04-10T15:52:20-04:00,503.1,---,17.75,---,0.7,0.1,0.6,98944.7,74.4
2023-04-10T16:09:42-04:00,512.1,---,17.53,---,0.5,0.2,0.5,---,74.7
2023-04-10T16:23:04-04:00,513,---,17.54,---,0.8,0,0.5,98902.4,74.8
2023-04-10T16:39:51-04:00,508.5,---,17.59,---,106.3,52.7,83.5,98893.5,75
2023-04-10T16:55:46-04:00,496.8,---,17.39,---,3,1.7,2.7,98874.9,75
2023-04-10T17:12:10-04:00,481.5,---,17.4,---,2.2,2,2.2,98862.7,75.2
2023-04-10T17:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-10T17:49:59-04:00,460.7,---,17.3,---,2.8,1.5,2,98843.6,75.2
2023-04-10T18:07:23-04:00,454.7,---,17.2,---,2.8,2,2.8,98841.5,75.1
2023-04-10T18:24:38-04:00,450.4,---,17.01,---,1,0.6,0.8,---,74.9
