timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-08-10T01:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T04:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T06:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T09:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T12:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T13:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T13:25:45-04:00,547.3,---,52.39,---,8.3,4,7.4,96812.2,76.5
2023-08-10T13:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T13:54:56-04:00,---,---,---,---,---,---,---,96777.1,---
2023-08-10T14:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T14:23:46-04:00,543.6,---,54.91,---,10.1,5.1,9,96768.6,75.4
2023-08-10T14:38:46-04:00,544.8,---,53.34,---,7.7,5,7.4,96784.4,76.4
2023-08-10T14:53:46-04:00,537,---,53,---,8.9,4.9,8,96785,76.6
2023-08-10T15:09:46-04:00,530.5,---,52.67,---,8.2,4.7,7.2,96768.8,76.7
2023-08-10T15:23:46-04:00,526.5,---,52.54,---,8.2,4.3,7.3,96721,76.8
2023-08-10T15:38:46-04:00,535.3,---,52.37,---,7.3,3.8,6.3,96696.7,77
2023-08-10T15:53:46-04:00,543.2,---,52.36,---,7.3,4.4,7,96707.6,77.1
2023-08-10T16:08:46-04:00,554.5,---,52.38,---,6.1,3.3,6,96705.3,77.1
2023-08-10T16:22:52-04:00,545.9,---,52.19,---,9.3,4.5,8.1,96709.2,77.2
2023-08-10T16:37:47-04:00,541,---,52.44,---,5.8,3.3,5,96705.3,77.2
2023-08-10T16:51:48-04:00,539.8,---,53.23,---,5.2,3.2,5,96693.6,77.2
2023-08-10T17:06:47-04:00,513.7,---,53.73,---,5,2.5,4.8,96683.2,77.3
2023-08-10T17:20:48-04:00,494.4,---,53.99,---,4.1,2.4,3.8,96690.5,77.3
2023-08-10T17:37:47-04:00,481,---,54.31,---,5.3,2.9,4.8,96712.5,77.3
2023-08-10T17:51:48-04:00,471.7,---,54.62,---,3.7,1.9,3.6,96712.2,77.2
2023-08-10T18:06:47-04:00,460.3,---,55.05,---,4.3,2.2,3.7,96708.4,77.1
2023-08-10T18:20:47-04:00,460.3,---,55.31,---,3.5,1.8,3.3,96738.2,77.1
2023-08-10T18:36:47-04:00,449.7,---,55.5,---,4,1.8,3,96757.6,77
2023-08-10T18:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T19:04:48-04:00,439,---,55.56,---,4.3,2.2,3.5,96782.4,76.9
2023-08-10T19:19:54-04:00,434,---,55.6,---,3.3,1.5,3,96812.5,76.7
2023-08-10T19:34:48-04:00,426.8,---,55.81,---,4.4,1.9,4.1,96829.1,76.7
2023-08-10T19:49:49-04:00,427.8,---,55.99,---,4.7,2,3.8,96839.4,76.6
2023-08-10T20:04:49-04:00,425.4,---,56.4,---,4.6,2.6,4.1,96839,76.6
2023-08-10T20:19:49-04:00,422.6,---,57.33,---,6.5,2.8,5.1,96834,76.7
2023-08-10T20:34:49-04:00,420.7,---,57.75,---,7.3,3.7,5.9,96857.6,76.9
2023-08-10T20:49:51-04:00,421.2,---,58.03,---,6.5,3.8,5.8,96876.3,77.1
2023-08-10T21:03:49-04:00,419.2,---,58.12,---,6.7,3.5,6,96915.1,77.2
2023-08-10T21:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-10T21:34:50-04:00,420.6,---,58.22,---,6.3,3.5,5.9,96933.1,77.3
2023-08-10T21:49:50-04:00,421.9,---,58.22,---,6.5,3.7,6.1,96952.4,77.4
2023-08-10T22:03:55-04:00,420.9,---,58.18,---,8,4.2,6.3,96956.3,77.4
2023-08-10T22:18:50-04:00,425.4,---,58.13,---,8,4.2,6.9,96957.9,77.4
2023-08-10T22:32:51-04:00,428.3,---,58.02,---,8,3.9,6.8,96962.3,77.4
2023-08-10T22:47:51-04:00,429.7,---,57.96,---,6.8,3.3,6.2,96960.5,77.5
2023-08-10T23:01:52-04:00,435.3,---,57.82,---,8.3,3.8,6.6,96961.8,77.5
2023-08-10T23:17:51-04:00,439,---,57.52,---,6.5,3,5.7,96940.2,77.5
2023-08-10T23:31:52-04:00,441.2,---,57.41,---,6.7,3.1,5.3,96941.3,77.6
2023-08-10T23:46:51-04:00,446.3,---,57.39,---,7,3.3,5.9,96943.5,77.6
2023-08-11T00:00:52-04:00,451.7,---,57.35,---,5.5,2.8,5.3,96962.2,77.6
2023-08-11T00:16:52-04:00,454.5,---,57.08,---,6,2.7,5.3,96981.8,77.7
2023-08-11T00:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T00:44:52-04:00,460.9,---,57.06,---,6.3,2.5,4.8,96984.4,77.6
2023-08-11T00:59:53-04:00,460.7,---,57.14,---,6.2,3.2,5.1,96986.8,77.5
2023-08-11T01:14:53-04:00,466.6,---,57.12,---,5.7,2.5,4.7,96981,77.5
2023-08-11T01:29:53-04:00,469.3,---,57.16,---,5.1,2.4,4.5,96976,77.3
2023-08-11T01:44:53-04:00,473,---,56.97,---,5,2.3,4,96975.5,77.4
2023-08-11T02:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T02:14:53-04:00,483.8,---,56.83,---,4.3,2.8,4.2,96983.5,77.3
2023-08-11T02:28:53-04:00,480.4,---,56.65,---,5,1.8,4.2,96976.3,77.2
2023-08-11T02:42:54-04:00,485.8,---,56.57,---,5.3,2.8,4.5,96985.9,77.2
2023-08-11T02:58:53-04:00,488.7,---,55.69,---,5.4,3.2,5,97007.5,77.2
2023-08-11T03:12:54-04:00,495.3,---,55.27,---,5.7,2.9,4.7,97020.5,77.2
2023-08-11T03:27:55-04:00,497.4,---,55.11,---,5,2.4,4.7,97002.1,77.1
2023-08-11T03:41:56-04:00,493.2,---,55.15,---,5.3,3.1,5,97009.9,77.1
2023-08-11T03:57:55-04:00,495.6,---,55.24,---,5.5,2.8,5.2,97008.6,77
2023-08-11T04:10:56-04:00,495.2,---,55.18,---,4.7,2.8,4.4,97011.9,77
2023-08-11T04:25:56-04:00,495.1,---,55.13,---,5.2,2.5,4.5,97023.1,77
2023-08-11T04:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T04:55:57-04:00,490.3,---,55.29,---,7.5,3.2,6.2,97019.7,76.9
2023-08-11T05:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T05:24:56-04:00,488.8,---,55.52,---,8.2,3.8,6.3,97039.8,76.9
2023-08-11T05:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T05:54:01-04:00,---,---,---,---,5.8,2.6,4.9,---,---
2023-08-11T06:07:58-04:00,482.6,---,52.4,---,6.3,2.8,5.2,97137.1,76.7
2023-08-11T06:21:57-04:00,476.4,---,51.14,---,6.7,3.5,5.8,97156.4,76.4
2023-08-11T06:37:57-04:00,469.2,---,50.42,---,6.7,3.6,6.5,97187.6,76
2023-08-11T06:51:57-04:00,467,---,50.34,---,6.4,3.7,6.4,97192.9,75.7
2023-08-11T07:06:57-04:00,462.3,---,50.37,---,6.4,3.6,5.8,97193.7,75.5
2023-08-11T07:20:58-04:00,455.6,---,50.58,---,7.7,4,6.7,97220.5,75.3
2023-08-11T07:36:58-04:00,453.6,---,51.49,---,6.3,3.4,6,97229.9,75.1
2023-08-11T07:50:58-04:00,448,---,53.41,---,6.5,3.7,6.3,97245.4,75.1
2023-08-11T08:04:58-04:00,449.7,---,55.59,---,8.5,4.1,7.7,97256.1,75.2
2023-08-11T08:19:58-04:00,445.6,---,56.82,---,9.4,4.5,8,97270.2,75.4
2023-08-11T08:34:59-04:00,446.7,---,57.08,---,8,3.9,7.5,97280.5,75.4
2023-08-11T08:49:59-04:00,449,---,57.21,---,9.1,4.2,7.2,97304.6,75.6
2023-08-11T09:03:59-04:00,481.3,---,57.17,---,7.7,4,6.9,97301.5,76
2023-08-11T09:18:59-04:00,475.9,---,56.9,---,7,3.3,6.4,97311.3,76.4
2023-08-11T09:33:59-04:00,489.3,---,56.29,---,6.4,2.9,5.1,97315.6,76.7
2023-08-11T09:49:00-04:00,494.9,---,54.04,---,4.7,2.5,4.3,97337.6,76.8
2023-08-11T10:03:00-04:00,505.6,---,52.75,---,6,2.3,4,97341.7,76.8
2023-08-11T10:18:01-04:00,502.6,---,52.11,---,3.6,1.7,3.4,97357.6,76.8
2023-08-11T10:32:01-04:00,507.8,---,51.72,---,3.4,1.7,3.4,97372.4,76.8
2023-08-11T10:47:03-04:00,516.3,---,51.7,---,3.5,1.5,3,97394.8,76.8
2023-08-11T11:01:01-04:00,495.3,---,52.27,---,3.5,1,2.9,97391.3,76.7
2023-08-11T11:17:09-04:00,490.4,---,52.78,---,2.3,1,2.3,97407.9,76.7
2023-08-11T11:31:06-04:00,485,---,53.07,---,2.1,1.2,2,97428.9,76.7
2023-08-11T11:46:03-04:00,505.5,---,53.77,---,1.9,0.9,1.9,97442.4,76.9
2023-08-11T12:00:04-04:00,490.8,---,53.66,---,2.4,0.9,1.8,97426.6,76.8
2023-08-11T12:16:03-04:00,495.9,---,53.38,---,1.9,0.9,1.9,97439.7,77
2023-08-11T12:30:04-04:00,486.6,---,53,---,2.3,0.9,2.1,97447.1,77.1
2023-08-11T12:45:04-04:00,486.4,---,52.86,---,2.2,0.7,1.7,97445.6,77
2023-08-11T13:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T13:14:04-04:00,498.9,---,52.63,---,1.8,0.7,1.3,97456.4,77.3
2023-08-11T13:29:04-04:00,491.3,---,52.32,---,2.9,1,2.5,97457.5,77.3
2023-08-11T13:43:05-04:00,490.8,---,51.88,---,2.9,1.3,2.4,97468,77.3
2023-08-11T13:58:06-04:00,506.5,---,52.11,---,1.7,0.6,1.4,97460.5,77.4
2023-08-11T14:13:06-04:00,504.6,---,52.09,---,1.9,0.6,1.4,97471.3,77.4
2023-08-11T14:28:05-04:00,506.3,---,52.02,---,1,0.5,1,97475.1,77.5
2023-08-11T14:42:06-04:00,511,---,51.56,---,1.5,0.5,1.1,97467,77.5
2023-08-11T14:58:06-04:00,492.1,---,51.07,---,2.5,0.8,2,97455.6,77.6
2023-08-11T15:11:06-04:00,481,---,51.37,---,1.8,0.7,1.4,97446.6,77.5
2023-08-11T15:26:07-04:00,491.8,---,51.49,---,1.7,0.8,1.7,97455.7,77.5
2023-08-11T15:40:07-04:00,486.7,---,51.46,---,1.5,0.7,1.3,97439.8,77.5
2023-08-11T15:56:07-04:00,478.5,---,51.5,---,2.1,0.7,1.7,97457.2,77.3
2023-08-11T16:10:07-04:00,487.5,---,51.37,---,2.3,0.8,2,97464.7,77.4
2023-08-11T16:25:07-04:00,497.8,---,51.29,---,2.2,0.8,1.7,97447.5,77.5
2023-08-11T16:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T16:55:07-04:00,495.3,---,51.19,---,3.3,1.3,2.4,97466.6,77.5
2023-08-11T17:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T17:24:08-04:00,460.8,---,50.99,---,2.1,1,1.9,97452.4,77.2
2023-08-11T17:39:08-04:00,453.9,---,51.29,---,1.9,0.8,1.7,97453.7,77.2
2023-08-11T17:54:08-04:00,446,---,51.41,---,2.8,1.1,2.5,97448.5,77.1
2023-08-11T18:09:09-04:00,443.2,---,51.6,---,1.8,0.8,1.3,97450.8,76.9
2023-08-11T18:22:09-04:00,438.2,---,51.53,---,2.3,0.8,1.8,97455.8,76.7
2023-08-11T18:37:09-04:00,435.9,---,52.1,---,2.1,1,1.9,97462,76.7
2023-08-11T18:52:09-04:00,429.3,---,52.62,---,1.9,0.8,1.6,97455.6,76.6
2023-08-11T19:07:09-04:00,426.9,---,52.27,---,1.5,1,1.5,97464.7,76.6
2023-08-11T19:21:09-04:00,424.3,---,52.03,---,1.1,0.7,1,97481.3,76.7
2023-08-11T19:37:10-04:00,422.3,---,51.78,---,1.8,0.7,1.5,97487.4,76.7
2023-08-11T19:51:09-04:00,422.5,---,51.74,---,2.3,1.1,1.9,97485.6,76.8
2023-08-11T20:06:10-04:00,421.3,---,52.12,---,2.5,0.9,1.8,97495.5,76.8
2023-08-11T20:20:10-04:00,420.3,---,52.41,---,2.2,1,1.8,97496.4,76.9
2023-08-11T20:36:11-04:00,424.8,---,52.94,---,2.2,1.1,1.8,97508,77
2023-08-11T20:50:10-04:00,429.9,---,53.24,---,2.8,1.3,2.4,97532.1,77
2023-08-11T21:05:10-04:00,433.3,---,53.39,---,3.2,1.5,2.6,97542.6,77.1
2023-08-11T21:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T21:35:11-04:00,438.6,---,53.42,---,3.1,1.3,2.7,97572.1,77.2
2023-08-11T21:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T22:04:11-04:00,445.8,---,53.72,---,2,1,2,97614.7,77.1
2023-08-11T22:19:11-04:00,454.3,---,53.81,---,2.7,1.2,2.4,97616.3,77
2023-08-11T22:33:11-04:00,455.8,---,53.76,---,2.6,1.4,2.5,97635.2,77
2023-08-11T22:48:12-04:00,455.3,---,53.75,---,2.5,1.5,2.1,97640.7,77.1
2023-08-11T23:02:12-04:00,460.7,---,53.74,---,2.6,1.6,2.5,97636.8,77
2023-08-11T23:17:12-04:00,460,---,53.76,---,3,1.5,2.3,97640.2,77
2023-08-11T23:32:12-04:00,456.4,---,53.81,---,2.8,1.7,2.7,97614.7,76.9
2023-08-11T23:47:12-04:00,456,---,53.76,---,3.7,2,3.3,97612.4,76.9
2023-08-12T00:00:13-04:00,---,---,53.78,---,---,---,---,---,76.9
2023-08-12T00:15:14-04:00,453.5,---,53.73,---,4.1,1.8,3.3,97614.7,76.8
2023-08-12T00:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T00:44:14-04:00,454,---,53.72,---,4.1,2.1,3.5,97613.5,76.7
2023-08-12T00:58:14-04:00,456.5,---,53.5,---,3.7,2,3.3,97609.9,76.7
2023-08-12T01:13:14-04:00,459.4,---,53.2,---,3.6,2.1,3,97618.8,76.8
2023-08-12T01:28:14-04:00,456.7,---,53.04,---,3,2,3,97604.2,76.8
2023-08-12T01:42:15-04:00,460.1,---,52.97,---,3.8,2,3.1,97600.1,76.8
2023-08-12T01:57:15-04:00,462.9,---,52.94,---,3.6,1.8,3.2,97581.1,76.8
2023-08-12T02:12:15-04:00,459.9,---,52.91,---,2.8,1.3,2.4,97562.2,76.7
2023-08-12T02:27:15-04:00,461.3,---,52.84,---,2.5,1.7,2.4,97553.1,76.7
2023-08-12T02:41:15-04:00,461.3,---,52.82,---,3,1.5,3,97555,76.7
2023-08-12T02:56:15-04:00,458.3,---,52.8,---,2.5,1.3,2.5,97565.5,76.7
2023-08-12T03:10:16-04:00,458.8,---,52.75,---,2.9,1.2,2.3,97556.4,76.7
2023-08-12T03:23:16-04:00,459.3,---,52.68,---,2.4,1.2,2,97556.1,76.7
2023-08-12T03:38:18-04:00,459,---,52.7,---,2.6,0.9,2.3,97551.9,76.7
2023-08-12T03:53:17-04:00,460.7,---,52.62,---,2,1,1.8,97544,76.7
2023-08-12T04:08:17-04:00,460.7,---,52.49,---,1.3,0.7,1.3,97528.3,76.7
2023-08-12T04:23:18-04:00,459.9,---,52.48,---,1.5,0.5,1.5,97500.2,76.6
2023-08-12T04:36:18-04:00,457.9,---,52.41,---,2.3,1,2.3,97502.8,76.6
2023-08-12T04:51:18-04:00,448,---,52.3,---,2.2,0.8,1.8,97490.5,76.6
2023-08-12T05:06:19-04:00,443.7,---,52.24,---,2.6,1.3,2.4,97502.4,76.6
2023-08-12T05:20:19-04:00,443.3,---,51.6,---,2.5,1.2,2.4,97480.8,76.5
2023-08-12T05:35:19-04:00,436.2,---,49.28,---,3.8,2,3.4,97497.4,76.2
2023-08-12T05:50:19-04:00,435.3,---,48.64,---,3.8,1.9,3.3,97533.2,75.8
2023-08-12T06:05:20-04:00,434.8,---,48.44,---,2.8,1.3,2.7,97527,75.5
2023-08-12T06:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T06:34:20-04:00,433.2,---,48.83,---,2.7,1.3,2.5,97554,75
2023-08-12T06:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T07:04:20-04:00,431.2,---,51.91,---,3.1,1.2,2.5,97550.1,74.9
2023-08-12T07:19:20-04:00,433,---,53.6,---,2.4,1.4,2.2,97564.6,75.2
2023-08-12T07:33:21-04:00,431.4,---,53.75,---,2.2,1.1,1.9,97562.6,75.3
2023-08-12T07:49:21-04:00,431.1,---,53.66,---,2.6,1.5,2.6,97550.2,75.5
2023-08-12T08:04:21-04:00,---,---,---,---,---,---,---,---,75.7
2023-08-12T08:18:21-04:00,430.9,---,53.3,---,2.8,1.3,2.3,97517.1,75.8
2023-08-12T08:33:21-04:00,428.3,---,53.1,---,2,1.2,2,97499.7,75.9
2023-08-12T08:48:21-04:00,426.1,---,52.75,---,2,1,2,97505.6,75.9
2023-08-12T09:02:22-04:00,426.2,---,52.06,---,3.6,1.5,2.5,97492.7,75.7
2023-08-12T09:17:22-04:00,422.3,---,51.7,---,3.5,1.4,2.6,97486.4,75.5
2023-08-12T09:32:22-04:00,422,---,51.62,---,2.3,1.5,2.3,97471.4,75.3
2023-08-12T09:47:23-04:00,420.3,---,52.44,---,3.1,1.1,2.7,97468.5,75.2
2023-08-12T10:01:23-04:00,422.4,---,52.95,---,2.7,1.3,2.4,97463,75.1
2023-08-12T10:16:23-04:00,424.8,---,54.56,---,2.3,1,2.1,97454.5,75.1
2023-08-12T10:31:23-04:00,424.2,---,55.28,---,2.8,1.5,2.7,97459,75.3
2023-08-12T10:46:23-04:00,423,---,55.46,---,2.1,1,2.1,97464.6,75.4
2023-08-12T11:00:23-04:00,423.8,---,55.52,---,3.3,1.6,2.8,97440.4,75.6
2023-08-12T11:15:27-04:00,423.4,---,55.71,---,2.4,0.9,2.2,97436.1,75.6
2023-08-12T11:30:23-04:00,425.4,---,55.55,---,3.6,1.8,3.4,97414.7,75.7
2023-08-12T11:45:24-04:00,424.3,---,54.78,---,3.8,1.3,2.8,97403.8,75.6
2023-08-12T12:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T12:14:24-04:00,424.9,---,53.92,---,3.7,1.5,2.7,97382.4,75.3
2023-08-12T12:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T12:44:24-04:00,425.9,---,54.81,---,4.2,1.9,3.8,97353.5,75
2023-08-12T12:59:36-04:00,424.2,---,55.52,---,4.1,2.2,3.4,97347.4,75
2023-08-12T13:14:25-04:00,424.1,---,56.32,---,3.4,2.2,3.3,97346.7,74.9
2023-08-12T13:28:25-04:00,421.8,---,58.33,---,5.4,1.8,4,97334.4,75
2023-08-12T13:42:26-04:00,421.3,---,59.22,---,5.3,2.8,4.5,97331.9,75.2
2023-08-12T13:57:26-04:00,419.9,---,59.59,---,6,3.3,5.5,97334.1,75.3
2023-08-12T14:12:27-04:00,419.8,---,59.71,---,6.5,3.4,5.9,97313.4,75.4
2023-08-12T14:26:33-04:00,417.4,---,59.69,---,7.5,3.3,6.6,97323.3,75.6
2023-08-12T14:40:26-04:00,418.4,---,58.7,---,6.8,3.8,6.5,97316.5,75.7
2023-08-12T14:55:27-04:00,414.9,---,57.2,---,6.2,3.8,5.9,97313,75.6
2023-08-12T15:10:26-04:00,415.3,---,56.5,---,6.5,3.5,5.4,97287.4,75.4
2023-08-12T15:25:27-04:00,415.3,---,56.17,---,7.4,3.8,6.5,97260.7,75.2
2023-08-12T15:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T15:54:27-04:00,416.8,---,56.55,---,5.8,3.2,5.2,97300.6,75
2023-08-12T16:09:28-04:00,413.2,---,57.03,---,4.5,3,4.5,97249.7,75
2023-08-12T16:23:28-04:00,417.1,---,57.8,---,4.5,2.4,3.8,97229.1,74.9
2023-08-12T16:38:28-04:00,416.5,---,59.17,---,3,1.7,2.8,97225.8,74.9
2023-08-12T16:52:28-04:00,417.5,---,60.63,---,2.8,1.3,2.1,97210.3,75
2023-08-12T17:07:28-04:00,415,---,61.13,---,2.4,1.6,2.4,97243,75.1
2023-08-12T17:21:29-04:00,417.4,---,61.24,---,2.5,1.3,2.4,97243.4,75.2
2023-08-12T17:36:29-04:00,417,---,61.34,---,2.5,0.6,1.8,97246.5,75.3
2023-08-12T17:51:29-04:00,418.7,---,61.23,---,1.9,0.6,1.7,97286.1,75.5
2023-08-12T18:06:29-04:00,416.8,---,59.96,---,1.5,0.5,1.4,97305,75.6
2023-08-12T18:20:30-04:00,415,---,58.21,---,1.6,0.8,1.6,97322.4,75.5
2023-08-12T18:34:31-04:00,415.3,---,57.36,---,1.7,1,1.4,97310.7,75.4
2023-08-12T18:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T19:04:31-04:00,418.2,---,57.04,---,1.4,0.9,1.4,97327.3,75.1
2023-08-12T19:19:31-04:00,416.2,---,57.2,---,2.1,0.9,1.7,97339.3,75
2023-08-12T19:32:32-04:00,416.8,---,57.69,---,1.6,1,1.6,97351.6,74.9
2023-08-12T19:48:33-04:00,418.2,---,58.03,---,1.2,0.7,1.2,97350.2,74.8
2023-08-12T20:02:33-04:00,416.2,---,58.56,---,1.9,1.1,1.9,97330.2,74.9
2023-08-12T20:17:33-04:00,420.7,---,60.63,---,1.3,0.6,0.8,97329.4,74.8
2023-08-12T20:31:32-04:00,418.4,---,60.99,---,1.7,0.8,1.7,97329,75
2023-08-12T20:47:33-04:00,422.7,---,61.25,---,2.2,0.7,2.1,97330.5,75.2
2023-08-12T21:01:33-04:00,422.6,---,61.25,---,2,1,2,97292.2,75.3
2023-08-12T21:16:33-04:00,422.7,---,61.14,---,1.4,0.6,1.4,97287.3,75.4
2023-08-12T21:31:33-04:00,421.2,---,61.15,---,2.2,1.3,2.2,97330.4,75.5
2023-08-12T21:45:34-04:00,423,---,60.94,---,2.4,1.2,2.4,97323.6,75.6
2023-08-12T22:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T22:13:34-04:00,425.4,---,60.64,---,3,1,2.2,97339.2,75.7
2023-08-12T22:29:34-04:00,421,---,60.52,---,2.5,1.1,2,97359.5,75.8
2023-08-12T22:43:34-04:00,426.1,---,60.41,---,2,1.2,1.9,97372.6,75.9
2023-08-12T22:58:35-04:00,425.3,---,60.27,---,2.1,0.7,1.6,97363.3,75.8
2023-08-12T23:11:35-04:00,429.1,---,60.13,---,2.5,1,1.9,97368.8,75.9
2023-08-12T23:27:35-04:00,432.8,---,59.96,---,1.3,0.5,1.3,97372.9,76
2023-08-12T23:41:36-04:00,439.9,---,59.9,---,1.3,0.7,1.3,97358.8,76
2023-08-12T23:56:36-04:00,443.3,---,59.84,---,1.5,0.8,1.5,97382.7,76
2023-08-13T00:10:36-04:00,443.6,---,59.76,---,1.7,1,1.7,97387.7,76
2023-08-13T00:26:36-04:00,447,---,59.7,---,1.4,0.7,1.4,97361.2,76
2023-08-13T00:40:37-04:00,450,---,59.62,---,1.9,0.4,1.4,97350.3,76.1
2023-08-13T00:55:37-04:00,451.8,---,59.56,---,1.9,1.2,1.9,97362.6,76.1
2023-08-13T01:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T01:25:37-04:00,453.3,---,59.49,---,2.5,1.4,2.3,97353,76.1
2023-08-13T01:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T01:54:37-04:00,449,---,59.5,---,2,1.3,2,97350.3,76.2
2023-08-13T02:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T02:24:37-04:00,448,---,59.43,---,2,1.2,2,97355,76.2
2023-08-13T02:39:38-04:00,446.8,---,59.43,---,2.6,1.1,2.6,97363.4,76.2
2023-08-13T02:53:38-04:00,444.9,---,59.45,---,2.8,1.2,2.1,97381.9,76.3
2023-08-13T03:09:38-04:00,445.3,---,59.35,---,1.8,0.8,1.7,97383.7,76.3
2023-08-13T03:22:38-04:00,443.6,---,59.3,---,2.6,1.7,2.5,97376.9,76.4
2023-08-13T03:36:38-04:00,440.9,---,59.3,---,2.7,1.3,2.4,97384.9,76.3
2023-08-13T03:50:38-04:00,440.3,---,59.26,---,2.8,1.7,2.8,97364.9,76.4
2023-08-13T04:06:39-04:00,440,---,59.2,---,2.9,0.7,2.2,97364.7,76.4
2023-08-13T04:20:39-04:00,439.8,---,59.35,---,3.5,1.4,2.5,97372.1,76.4
2023-08-13T04:35:39-04:00,441.5,---,58.48,---,2.4,1,1.9,97376.8,76.4
2023-08-13T04:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T05:04:40-04:00,444.2,---,52.62,---,2,1,2,97398.5,75.9
2023-08-13T05:19:39-04:00,442.1,---,51.57,---,1.8,0.9,1.2,97410.2,75.5
2023-08-13T05:33:41-04:00,443.6,---,50.94,---,1.8,0.9,1.5,97412.6,75.2
2023-08-13T05:48:40-04:00,443.8,---,50.77,---,1.7,0.8,1.2,97434.9,74.9
2023-08-13T06:03:40-04:00,443.7,---,50.81,---,1.5,0.8,1.5,97457,74.6
2023-08-13T06:18:40-04:00,446.1,---,50.62,---,1.4,0.7,1,97465.8,74.4
2023-08-13T06:31:40-04:00,448.9,---,51.51,---,1,0.4,1,97480.2,74.3
2023-08-13T06:46:43-04:00,---,---,---,---,---,---,---,97489.8,---
2023-08-13T07:00:41-04:00,445,---,55.61,---,1.4,0.5,1.1,97499.2,74.4
2023-08-13T07:14:41-04:00,445.1,---,58.22,---,0.8,0.4,0.8,97509.9,74.6
2023-08-13T07:29:42-04:00,449,---,58.89,---,1.5,0.8,1.3,97521.3,74.8
2023-08-13T07:44:42-04:00,441,---,59.24,---,1.8,0.8,1.5,97535.4,75.1
2023-08-13T07:59:41-04:00,441.9,---,59.48,---,1.7,0.6,1.1,97547.1,75.2
2023-08-13T08:13:41-04:00,438.4,---,59.42,---,2.4,1.2,2,97571.6,75.4
2023-08-13T08:28:42-04:00,437.9,---,59.06,---,2.8,1.2,2.8,97585.4,75.5
2023-08-13T08:43:42-04:00,438.6,---,57.89,---,1.8,1,1.6,97592.9,75.5
2023-08-13T08:58:42-04:00,432.2,---,56.23,---,1.3,0.8,1.3,97600.2,75.4
2023-08-13T09:12:43-04:00,436,---,55.57,---,1.8,0.8,1.8,97593.4,75.2
2023-08-13T09:27:42-04:00,434.1,---,55.3,---,2.2,0.9,1.8,97608.5,75
2023-08-13T09:41:42-04:00,431.1,---,55.44,---,2.6,1.6,2.4,97626.5,74.9
2023-08-13T09:56:43-04:00,430,---,56.41,---,2.5,1.1,2.4,97619.7,74.8
2023-08-13T10:10:43-04:00,431.8,---,56.97,---,2.9,1.5,2.9,97637.7,74.8
2023-08-13T10:25:43-04:00,429.3,---,57.73,---,2.9,1.4,2.9,97644.6,74.9
2023-08-13T10:40:43-04:00,430.6,---,59.82,---,2.7,1.5,2.4,97649.8,74.9
2023-08-13T10:55:43-04:00,427.3,---,60.33,---,3.4,1.8,3.3,97651.9,75.1
2023-08-13T11:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T11:25:44-04:00,425.8,---,60.42,---,2,1,2,97692.5,75.5
2023-08-13T11:39:44-04:00,421.7,---,59.34,---,2.1,1.5,2.1,97724.8,75.5
2023-08-13T11:53:45-04:00,421.2,---,58,---,1.5,0.8,1.5,97717.8,75.4
2023-08-13T12:06:45-04:00,421.8,---,57.27,---,1.9,1,1.9,97734.8,75.2
2023-08-13T12:21:46-04:00,422.3,---,56.86,---,1.2,0.9,1.2,97752.1,75.1
