timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-08-11T02:31:26-04:00,487.8,---,56.75,---,4.7,2.9,4.5,97025.5,77.3
2023-08-11T02:48:20-04:00,488.5,---,56.28,---,4.3,2,4.2,97043.6,77.3
2023-08-11T03:05:21-04:00,494.7,---,55.5,---,4.4,2.8,4.4,97062.9,77.3
2023-08-11T03:21:21-04:00,497.3,---,55.25,---,4.4,2.3,3.8,97060.9,77.3
2023-08-11T03:37:21-04:00,493.8,---,55.32,---,5.5,3,5.2,97062.9,77.1
2023-08-11T03:53:23-04:00,493.5,---,55.32,---,4.8,3,4.6,97060.8,77.1
2023-08-11T04:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T04:26:23-04:00,---,---,55.3,---,4.8,2.4,4.4,---,77
2023-08-11T04:41:23-04:00,498.2,---,55.29,---,5.6,3.1,5.5,97083,77
2023-08-11T04:58:22-04:00,489.8,---,55.47,---,5.8,3,5.4,97079.5,77
2023-08-11T05:13:22-04:00,491.6,---,55.48,---,6,3.1,6,97099.3,77
2023-08-11T05:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T05:46:23-04:00,---,---,55.9,---,---,---,---,---,77
2023-08-11T06:01:23-04:00,489.2,---,53.66,---,6.7,3.1,6.3,97189.8,76.9
2023-08-11T06:18:23-04:00,482.4,---,51.74,---,6.3,3.2,5.7,97192.9,76.5
2023-08-11T06:34:24-04:00,475.4,---,50.84,---,5.5,2.7,4.8,97217.4,76.1
2023-08-11T06:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T07:06:23-04:00,465.2,---,50.81,---,6.1,3.3,5.7,97242.1,75.5
2023-08-11T07:22:24-04:00,462.8,---,50.95,---,8.9,3.9,7.7,97269.6,75.3
2023-08-11T07:39:25-04:00,458.7,---,52.16,---,6.2,3.8,6,97274,75.2
2023-08-11T07:54:27-04:00,451.8,---,53.87,---,5.8,3.4,5.5,97300.4,---
2023-08-11T08:10:25-04:00,452.5,---,56.25,---,6.7,3.3,5.8,97315.6,75.4
2023-08-11T08:26:25-04:00,451.2,---,57.03,---,6.8,3.3,5.9,97323.1,75.5
2023-08-11T08:42:25-04:00,453.4,---,57.06,---,7.3,3.7,6.5,97331.8,75.7
2023-08-11T08:59:26-04:00,480.6,---,57.22,---,6.4,3.1,5.9,97348.2,76
2023-08-11T09:15:26-04:00,481.2,---,57.12,---,6,3.1,5.7,97355.4,76.3
2023-08-11T09:31:26-04:00,484.4,---,56.55,---,6.5,3.2,6,97365.4,76.6
2023-08-11T09:47:27-04:00,502.1,---,54.61,---,4.8,2.4,4.6,97383.6,76.8
2023-08-11T10:02:26-04:00,507,---,53.18,---,4.6,1.9,4,97387.2,76.8
2023-08-11T10:19:27-04:00,510,---,52.38,---,4,1.9,3.8,97408.1,76.8
2023-08-11T10:35:27-04:00,517.1,---,51.99,---,3.8,1.8,3.2,97423.1,76.8
2023-08-11T10:51:27-04:00,527.8,---,52.02,---,2.6,1.1,2.1,97435.8,76.8
2023-08-11T11:08:28-04:00,501.7,---,52.79,---,2.8,1.3,2.4,97434.3,76.8
2023-08-11T11:23:28-04:00,496.4,---,53.14,---,1.8,0.8,1.6,97462.4,76.9
2023-08-11T11:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T11:56:29-04:00,---,---,53.72,---,---,---,---,---,77
2023-08-11T12:11:28-04:00,492.2,---,53.56,---,2.2,1,1.8,97488.1,77
2023-08-11T12:28:29-04:00,491.7,---,53.34,---,1.5,0.9,1.5,97493.9,77.1
2023-08-11T12:44:29-04:00,491.7,---,53,---,0.9,0.4,0.8,97486.4,77.2
2023-08-11T13:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T13:16:29-04:00,495,---,53.01,---,2,1,1.8,97501.8,77.3
2023-08-11T13:32:29-04:00,493.9,---,52.49,---,4.1,2,3.2,97513.2,77.3
2023-08-11T13:49:29-04:00,492.8,---,52.04,---,1.8,0.5,1.4,97510.9,77.5
2023-08-11T14:04:30-04:00,523.2,---,52.4,---,0.9,0.2,0.7,97501.2,77.4
2023-08-11T14:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T14:35:30-04:00,512.4,---,52.24,---,1.1,0.1,0.9,97525,77.4
2023-08-11T14:51:30-04:00,---,---,---,---,---,---,---,---,77.5
2023-08-11T15:07:30-04:00,488.8,---,51.68,---,1.6,0.6,1.3,97499.4,77.5
2023-08-11T15:23:31-04:00,491.8,---,51.93,---,1,0.5,1,97503.3,77.5
2023-08-11T15:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T15:55:31-04:00,484.7,---,51.65,---,0.6,0.4,0.5,97498.1,77.5
2023-08-11T16:10:31-04:00,491.8,---,51.62,---,1.2,0.4,1.1,97503.7,77.5
2023-08-11T16:27:31-04:00,498.5,---,51.54,---,2,0.9,1.9,97495.2,77.5
2023-08-11T16:43:31-04:00,486.8,---,51.49,---,2.6,0.9,2.6,97510.2,77.5
2023-08-11T17:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T17:16:31-04:00,470.9,---,51.12,---,2.3,1,1.9,97499,77.5
2023-08-11T17:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T17:46:34-04:00,456.8,---,51.28,---,1.7,0.6,1.5,97496.1,77.3
2023-08-11T18:02:33-04:00,448.9,---,51.49,---,2.1,1,1.8,97494.4,77.3
2023-08-11T18:19:33-04:00,444.1,---,51.49,---,1.3,0.3,0.9,97497.6,77.1
2023-08-11T18:35:34-04:00,442.3,---,51.94,---,1.3,0.5,1.2,97502.9,77
2023-08-11T18:51:34-04:00,437.1,---,52.44,---,1.1,0.7,1.1,97498.9,77
2023-08-11T19:07:34-04:00,435.5,---,52.14,---,2,1.1,1.9,97489.1,77
2023-08-11T19:20:35-04:00,434.9,---,51.85,---,1.3,0.5,1.2,97521.8,77.1
2023-08-11T19:37:36-04:00,428.3,---,51.67,---,1,0.6,0.9,97527,77.1
2023-08-11T19:53:42-04:00,426.8,---,51.7,---,1.5,0.7,1.3,97511.3,77.2
2023-08-11T20:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T20:25:37-04:00,431.5,---,52.48,---,1.7,1,1.4,97543.6,77.2
2023-08-11T20:40:37-04:00,433.9,---,52.88,---,1.7,1,1.7,97554.5,77.3
2023-08-11T20:57:38-04:00,429.8,---,53.15,---,2.6,0.9,1.7,97587.6,77.3
2023-08-11T21:13:37-04:00,442.4,---,53.21,---,2,0.9,1.6,97599.9,77.5
2023-08-11T21:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T21:46:37-04:00,451.7,---,53.64,---,1.6,0.9,1.5,97644.3,77.3
2023-08-11T22:02:38-04:00,456.3,---,53.79,---,2,1.3,1.8,97665,77.3
2023-08-11T22:18:38-04:00,460,---,53.83,---,2,0.6,1.6,97670.4,77.2
2023-08-11T22:34:38-04:00,461.3,---,53.88,---,2,1.1,2,97695.3,77.2
2023-08-11T22:50:38-04:00,463.8,---,53.8,---,2.3,1.5,2.3,97687.7,77.3
2023-08-11T23:07:38-04:00,466.2,---,53.76,---,2.3,1.4,2,97690.9,77.2
2023-08-11T23:23:38-04:00,466.5,---,53.73,---,3.2,1.9,2.6,97681,77.2
2023-08-11T23:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-11T23:55:40-04:00,---,---,53.73,---,---,---,---,---,77.1
2023-08-12T00:10:39-04:00,459.8,---,53.66,---,2.9,1.8,2.8,97664.3,77.1
2023-08-12T00:27:39-04:00,461.5,---,53.54,---,3.5,2,3.4,97656.9,77.1
2023-08-12T00:43:40-04:00,459.8,---,53.51,---,3.6,1.8,2.7,97665.6,77.1
2023-08-12T01:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T01:14:41-04:00,469.6,---,52.91,---,2.7,1.5,2.4,97665.1,77.2
2023-08-12T01:30:41-04:00,468.3,---,52.85,---,3.3,2,2.9,97650.1,77.2
2023-08-12T01:47:43-04:00,469.5,---,52.87,---,2.5,1.7,2.3,97651,77.1
2023-08-12T02:03:42-04:00,464.5,---,52.75,---,2.4,1.4,2.4,97624.4,77.1
2023-08-12T02:19:41-04:00,466.8,---,52.74,---,2.8,1.6,2.7,97602.2,77
2023-08-12T02:34:41-04:00,468.5,---,52.7,---,2.6,1.5,2.5,97607.6,77
2023-08-12T02:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T03:06:43-04:00,469.8,---,52.58,---,2.7,1.3,2.3,97599.7,77
2023-08-12T03:22:43-04:00,466.8,---,52.55,---,1.8,0.7,1.6,97607.4,77
2023-08-12T03:39:43-04:00,464.3,---,52.45,---,2.9,1.8,2.5,97605.4,77.1
2023-08-12T03:54:44-04:00,464.5,---,52.43,---,2,0.8,1.4,97594.2,77
2023-08-12T04:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T04:24:45-04:00,467.4,---,52.25,---,2.1,0.9,1.8,97544.4,77
2023-08-12T04:40:45-04:00,460.2,---,52.14,---,2.2,0.7,1.3,97546,77
2023-08-12T04:56:46-04:00,452.8,---,52.03,---,2.2,1,1.8,97537.9,77
2023-08-12T05:12:46-04:00,452.5,---,51.99,---,2.1,0.8,1.7,97533.3,77
2023-08-12T05:28:48-04:00,446.6,---,49.65,---,2.7,1.6,2.6,97537.7,---
2023-08-12T05:44:48-04:00,443.7,---,48.46,---,2.4,1.1,2,97570.4,76.4
2023-08-12T06:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T06:16:48-04:00,440,---,48.07,---,2.6,1.8,2.5,97583.2,75.8
2023-08-12T06:32:48-04:00,440.4,---,48.41,---,2.2,1.2,2.2,97605.9,75.5
2023-08-12T06:49:49-04:00,438.2,---,50.3,---,2.4,1.5,2.2,97588.1,75.3
2023-08-12T07:05:49-04:00,436.6,---,52.1,---,2,1.2,1.7,97601.9,75.3
2023-08-12T07:22:49-04:00,435.2,---,53.45,---,2.1,1,1.9,97605.4,75.5
2023-08-12T07:36:49-04:00,440.5,---,53.46,---,1.9,0.9,1.8,97610.6,75.7
2023-08-12T07:52:51-04:00,435.4,---,53.37,---,2.5,1.1,2.2,97590,75.9
2023-08-12T08:09:51-04:00,434.2,---,53.2,---,1.9,1.1,1.8,97583.9,76.1
2023-08-12T08:25:51-04:00,433.4,---,53.09,---,2,0.8,1.7,97525.1,76.2
2023-08-12T08:41:52-04:00,432.3,---,52.65,---,2.3,1.3,2.1,97543,76.3
2023-08-12T08:57:52-04:00,430.4,---,52.05,---,3,1.4,2.4,97536.9,76.2
2023-08-12T09:13:52-04:00,431.5,---,51.45,---,2.5,1.5,2.4,97534,75.9
2023-08-12T09:30:00-04:00,---,---,---,---,---,---,---,---,---
